DAYOFWEEK,DNG,SHIFT,eff_start,eff_end,JOBS,LOCATION,SUBJOB,REGHRS,OTHRS,REGRATE,OTRATE,DIFFERENTIAL,DIFFERENTIAL_CLASS,YEAR,SAMPLE_SIZE,CONFIDENCE
0,DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",HATCH TENDER/SIGNALS,FRASER SURREY,,8.0,0.0,85.07,127.6,0.0,BASE,2,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",HATCH TENDER/SIGNALS,FRASER SURREY,,8.0,0.0,55.3,82.95,0.0,BASE,3,2,LOW
6,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",HATCH TENDER/SIGNALS,FRASER SURREY,,8.0,0.0,70.78,106.17,0.0,BASE,3,2,LOW
0,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",HATCH TENDER/SIGNALS,FRASER SURREY,,8.0,0.0,88.48,132.72,0.0,BASE,3,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",HATCH TENDER/SIGNALS,FRASER SURREY,,8.0,0.0,57.51,86.27,0.0,BASE,4,2,LOW
6,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",HATCH TENDER/SIGNALS,FRASER SURREY,,8.0,0.0,73.61,110.41,0.0,BASE,4,2,LOW
0,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",HATCH TENDER/SIGNALS,FRASER SURREY,,8.0,0.0,92.02,138.03,0.0,BASE,4,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,64.3,96.45,0.5,CLASS_4,1,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,81.52,122.28,0.5,CLASS_4,1,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,81.52,122.28,0.5,CLASS_4,1,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,67.48,101.22,0.5,CLASS_4,2,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,85.57,128.35,0.5,CLASS_4,2,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,85.57,128.35,0.5,CLASS_4,2,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,70.17,105.25,0.5,CLASS_4,3,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,88.98,133.47,0.5,CLASS_4,3,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,88.98,133.47,0.5,CLASS_4,3,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,72.95,109.43,0.5,CLASS_4,4,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,92.52,138.78,0.5,CLASS_4,4,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,VANTERM,,8.0,1.5,92.52,138.78,0.5,CLASS_4,4,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,64.3,96.45,0.5,CLASS_4,1,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,81.52,122.28,0.5,CLASS_4,1,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,81.52,122.28,0.5,CLASS_4,1,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,67.48,101.22,0.5,CLASS_4,2,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,85.57,128.35,0.5,CLASS_4,2,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,85.57,128.35,0.5,CLASS_4,2,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,70.17,105.25,0.5,CLASS_4,3,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,88.98,133.47,0.5,CLASS_4,3,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,88.98,133.47,0.5,CLASS_4,3,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,72.95,109.43,0.5,CLASS_4,4,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,92.52,138.78,0.5,CLASS_4,4,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LIFT TRUCK,CANADA PLACE,,7.75,0.0,92.52,138.78,0.5,CLASS_4,4,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,64.3,96.45,0.5,CLASS_4,1,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,81.52,122.28,0.5,CLASS_4,1,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,81.52,122.28,0.5,CLASS_4,1,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,67.48,101.22,0.5,CLASS_4,2,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,85.57,128.35,0.5,CLASS_4,2,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,85.57,128.35,0.5,CLASS_4,2,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,70.17,105.25,0.5,CLASS_4,3,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,88.98,133.47,0.5,CLASS_4,3,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,88.98,133.47,0.5,CLASS_4,3,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,72.95,109.43,0.5,CLASS_4,4,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,92.52,138.78,0.5,CLASS_4,4,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,SQUAMISH,,8.0,0.0,92.52,138.78,0.5,CLASS_4,4,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,64.3,96.45,0.5,CLASS_4,1,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,81.52,122.28,0.5,CLASS_4,1,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,81.52,122.28,0.5,CLASS_4,1,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,67.48,101.22,0.5,CLASS_4,2,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,85.57,128.35,0.5,CLASS_4,2,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,85.57,128.35,0.5,CLASS_4,2,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,70.17,105.25,0.5,CLASS_4,3,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,88.98,133.47,0.5,CLASS_4,3,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,88.98,133.47,0.5,CLASS_4,3,2,LOW
"1 , 2 , 3 , 4 , 5",NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,72.95,109.43,0.5,CLASS_4,4,2,LOW
6,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,92.52,138.78,0.5,CLASS_4,4,2,LOW
0,NIGHT,NIGHT,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,CENTENNIAL,,8.5,0.5,92.52,138.78,0.5,CLASS_4,4,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,79.3,118.95,0.5,CLASS_4,1,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,81.52,122.28,0.5,CLASS_4,1,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,81.52,122.28,0.5,CLASS_4,1,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,83.23,124.84,0.5,CLASS_4,2,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,85.57,128.35,0.5,CLASS_4,2,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,85.57,128.35,0.5,CLASS_4,2,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,86.55,129.82,0.5,CLASS_4,3,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,88.98,133.47,0.5,CLASS_4,3,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,88.98,133.47,0.5,CLASS_4,3,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,89.99,134.98,0.5,CLASS_4,4,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,92.52,138.78,0.5,CLASS_4,4,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",GEARPERSON,LYNNTERM,,6.5,0.0,92.52,138.78,0.5,CLASS_4,4,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,78.8,118.2,0.0,BASE,1,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,81.02,121.53,0.0,BASE,1,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,81.02,121.53,0.0,BASE,1,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,82.73,124.09,0.0,BASE,2,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,85.07,127.6,0.0,BASE,2,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,85.07,127.6,0.0,BASE,2,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,86.05,129.07,0.0,BASE,3,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,88.48,132.72,0.0,BASE,3,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,88.48,132.72,0.0,BASE,3,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,89.49,134.23,0.0,BASE,4,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,92.02,138.03,0.0,BASE,4,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,ALLIANCE GRAIN,BLANK,7.25,0.0,92.02,138.03,0.0,BASE,4,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,50.64,75.96,0.0,BASE,1,2,LOW
6,DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,64.82,97.23,0.0,BASE,1,2,LOW
0,DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,81.02,121.53,0.0,BASE,1,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,53.17,79.75,0.0,BASE,2,2,LOW
6,DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,68.06,102.09,0.0,BASE,2,2,LOW
0,DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,85.07,127.6,0.0,BASE,2,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,55.3,82.95,0.0,BASE,3,2,LOW
6,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,70.78,106.17,0.0,BASE,3,2,LOW
0,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,88.48,132.72,0.0,BASE,3,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,57.51,86.27,0.0,BASE,4,2,LOW
6,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,73.61,110.41,0.0,BASE,4,2,LOW
0,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,0.0,92.02,138.03,0.0,BASE,4,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,50.64,75.96,0.0,BASE,1,2,LOW
6,DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,64.82,97.23,0.0,BASE,1,2,LOW
0,DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,81.02,121.53,0.0,BASE,1,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,53.17,79.75,0.0,BASE,2,2,LOW
6,DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,68.06,102.09,0.0,BASE,2,2,LOW
0,DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,85.07,127.6,0.0,BASE,2,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,55.3,82.95,0.0,BASE,3,2,LOW
6,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,70.78,106.17,0.0,BASE,3,2,LOW
0,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,88.48,132.72,0.0,BASE,3,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,57.51,86.27,0.0,BASE,4,2,LOW
6,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,73.61,110.41,0.0,BASE,4,2,LOW
0,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,0.0,92.02,138.03,0.0,BASE,4,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,50.64,75.96,0.0,BASE,1,2,LOW
6,DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,64.82,97.23,0.0,BASE,1,2,LOW
0,DAY,DAY,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,81.02,121.53,0.0,BASE,1,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,53.17,79.75,0.0,BASE,2,2,LOW
6,DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,68.06,102.09,0.0,BASE,2,2,LOW
0,DAY,DAY,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,85.07,127.6,0.0,BASE,2,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,55.3,82.95,0.0,BASE,3,2,LOW
6,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,70.78,106.17,0.0,BASE,3,2,LOW
0,DAY,DAY,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,88.48,132.72,0.0,BASE,3,2,LOW
"1 , 2 , 3 , 4 , 5",DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,57.51,86.27,0.0,BASE,4,2,LOW
6,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,73.61,110.41,0.0,BASE,4,2,LOW
0,DAY,DAY,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LABOUR,WATERFRONT TRAIN. CNTR,,8.0,0.0,92.02,138.03,0.0,BASE,4,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LINES,CANADA PLACE,,4.0,0.0,78.8,118.2,0.0,BASE,1,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LINES,CANADA PLACE,,4.0,0.0,81.02,121.53,0.0,BASE,1,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LINES,CANADA PLACE,,4.0,0.0,81.02,121.53,0.0,BASE,1,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LINES,CANADA PLACE,,4.0,0.0,82.73,124.09,0.0,BASE,2,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LINES,CANADA PLACE,,4.0,0.0,85.07,127.6,0.0,BASE,2,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2024 12:00 am","Apr 1, 2025 12:00 am",LINES,CANADA PLACE,,4.0,0.0,85.07,127.6,0.0,BASE,2,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LINES,CANADA PLACE,,4.0,0.0,86.05,129.07,0.0,BASE,3,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LINES,CANADA PLACE,,4.0,0.0,88.48,132.72,0.0,BASE,3,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2025 12:00 am","Apr 1, 2026 12:00 am",LINES,CANADA PLACE,,4.0,0.0,88.48,132.72,0.0,BASE,3,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LINES,CANADA PLACE,,4.0,0.0,89.49,134.23,0.0,BASE,4,2,LOW
6,GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LINES,CANADA PLACE,,4.0,0.0,92.02,138.03,0.0,BASE,4,2,LOW
0,GRAVEYARD,GRAVEYARD,"Apr 1, 2026 12:00 am","Apr 1, 2027 12:00 am",LINES,CANADA PLACE,,4.0,0.0,92.02,138.03,0.0,BASE,4,2,LOW
"1 , 2 , 3 , 4 , 5",GRAVEYARD,GRAVEYARD,"Apr 1, 2023 12:00 am","Apr 1, 2024 12:00 am",LINES,CARGILL,,4.5,0.0,78.8,118.2,0.0,BASE,1,2,LOW
