JOB,DNG,LOCATION,SUBJOB_COMBINED,REG HR_mean,REG HR_median,REG HR_std,sample_size,REG RT_mean,REG RT_median,REG RT_std,OT HR_mean,OT HR_median,OT HR_std,OT RT_mean,OT RT_median,OT RT_std,totalpay_mean,totalpay_median,totalpay_std,confidence_mean,confidence_max
(deleted option),NIGHT,PORT MOODY,,7.982758620689655,8.0,0.09284766908852592,29,75.63862068965517,69.67,11.258162030956514,0.5,0.5,0.5,113.45793103448275,104.505,16.88724304643478,609.3362068965517,557.36,90.20223811025156,0.5189655172413793,0.9
SHIP GANTRY,DAY,LYNNTERM,,7.862068965517241,8.0,0.7427813527082074,29,61.877931034482756,56.3,13.719668462078795,1.2222222222222223,1.0,0.6666666666666666,92.55827586206897,83.95,20.49273378523741,530.0841379310345,450.4,198.5063380693286,0.5551724137931034,0.75
FIRST AID,DAY,WATERFRONT TRAIN. CNTR,DOCK (FA),8.0,8.0,0.0,29,56.29551724137931,55.8,2.6684420096042367,0.17307692307692307,0.0,0.2773500981126146,84.19327586206897,83.45,4.002663014406351,461.4223275862069,446.4,26.285041440725188,0.6310344827586207,0.75
WHEAT MACHINE,NIGHT,CASCADIA,,7.879310344827586,8.0,0.21774708517784627,29,78.69206896551725,70.17,9.521793190702185,0.5,0.5,0.0,117.80396551724138,105.005,14.295740085980556,636.3897413793104,578.7775,79.26436734723562,0.6017241379310344,0.9
HATCH TENDER/SIGNALS,NIGHT,VANTERM,,8.0,8.0,0.0,28,73.97749999999999,70.67,8.224510623739263,0.0,0.0,,110.64482142857142,105.505,12.30377249300083,591.8199999999999,565.36,65.7960849899141,0.5,0.5
LABOUR,DAY,FIBRECO,,8.0,8.0,0.0,28,56.4375,53.17,5.597327818138198,,,,84.65625,79.755,8.395991727207297,451.5,425.36,44.778622545105584,0.5,0.5
HEAD CHECKER,DAY,CENTENNIAL,PENTHOUSE (HC),8.071428571428571,8.0,0.2622652641564808,28,56.88928571428572,55.95,6.704983181999748,2.111111111111111,2.0,1.0127393670836664,85.67053571428572,83.6,10.04701239352845,632.18375,614.8,100.45018434274142,0.7625000000000001,1.0
LIFT TRUCK,GRAVEYARD,VANTERM,,6.5,6.5,0.0,27,85.61592592592594,86.55,2.3614308883504953,0.5,0.5,,125.94046296296295,129.575,12.896090642669975,558.8665740740742,562.575,19.208179687262103,0.5055555555555555,0.65
TRAINING,DAY,CANADA PLACE,,8.0,8.0,0.0,27,56.446666666666665,55.3,4.1313063681712485,1.25,1.25,0.3535533905932738,84.67,82.95,6.196959552256873,460.5438888888889,442.4,59.95877048717172,0.4666666666666667,0.65
LABOUR,DAY,CENTENNIAL,SPARE (LAB),7.833333333333333,8.0,0.8435273922869734,27,67.49814814814815,55.3,16.03950220717997,0.6666666666666666,1.0,0.5163977794943222,101.24722222222223,82.95,24.059253310769954,533.1564814814815,525.35,98.22151191816398,0.6388888888888888,0.85
LIFT TRUCK,NIGHT,VANTERM,,7.851851851851852,8.0,0.769800358919501,27,72.83851851851853,70.17,6.886926691874924,,,,109.01703703703704,105.005,10.322319381885663,572.3125925925926,561.36,80.0890258780619,0.5092592592592593,0.75
LABOUR,NIGHT,PORT MOODY,BLANK,8.0,8.0,0.0,27,73.87296296296297,69.67,10.0399455311175,1.5,1.5,,110.80944444444445,104.505,15.059918296676255,598.357037037037,557.36,98.53240555639218,0.6055555555555555,0.75
BULK OPERATOR,GRAVEYARD,VAN WHARVES,,6.425925925925926,6.5,0.1810069964491228,27,88.36785714285715,87.05,7.672437131341743,1.5,1.0,1.770122406313567,129.64267857142858,130.075,4.2117607565761555,657.8928571428571,630.8625,118.79181788196128,0.6214285714285713,0.9
WHEAT SPECIALTY,GRAVEYARD,VITERRA PAC,,7.462962962962963,7.5,0.30778132615437315,27,88.00444444444445,87.2,1.1596595433187464,0.4807692307692308,0.5,0.09805806756909202,131.44,130.225,1.7510013618586335,721.0967592592592,719.1125,29.62008662448066,0.8666666666666667,0.9
HEAD CHECKER,NIGHT,VANTERM,INGATE (HC),8.018518518518519,8.0,0.09622504486493776,27,72.40999999999998,70.32,6.024021146147379,1.44,1.5,0.21984843263788198,108.28999999999999,105.155,9.036031719221072,723.2272222222223,720.2925,51.70502271732136,0.7481481481481481,0.85
WHEAT MACHINE,DAY,G3,,7.537037037037037,8.0,1.046293144739726,27,60.709259259259255,55.8,10.082616390419368,0.45,0.5,0.15811388300841897,90.78203703703703,83.45,15.106004044448126,474.3364814814814,447.855,89.90333812163543,0.6518518518518519,0.9
LABOUR,NIGHT,DELTAPORT,BLANK,7.711538461538462,8.0,1.0970239461659617,26,71.84038461538462,69.67,6.128534885774397,0.575,0.5,0.6751543033509697,107.76057692307693,104.505,9.192802328661607,596.5906346153846,637.115,105.88107970582446,0.6403846153846153,0.85
LABOUR,DAY,CENTENNIAL,HOLD (LAB),7.730769230769231,8.0,1.1156233166330765,26,57.684999999999995,55.3,7.581071823957351,0.5,0.5,0.5773502691896257,86.5275,82.95,11.371607735936024,453.29999999999995,442.4,93.07249608772725,0.6403846153846153,0.85
SHIP GANTRY,NIGHT,LYNNTERM,,8.0,8.0,0.0,26,76.45769230769231,70.67,8.853466804678185,0.0,0.0,,114.18653846153846,105.505,13.28020020701727,611.6615384615385,565.36,70.82773443742548,0.5,0.5
LIFT TRUCK,NIGHT,FRASER SURREY,,8.038461538461538,8.0,0.19611613513818402,26,71.50961538461539,70.17,5.147943652192966,0.5,0.5,0.7071067811865476,107.17538461538462,105.005,7.667327164413545,578.814423076923,561.36,46.224271337186565,0.4,0.75
HEAD CHECKER,DAY,CENTENNIAL,CANOPY (HC),8.307692307692308,8.0,0.47067872433164176,26,60.85884615384616,55.95,10.028217918223786,1.736842105263158,2.0,0.4524139283588641,91.00076923076924,83.6,15.082073311869802,616.6161538461539,614.8,86.87503531288714,0.7865384615384615,1.0
PUSHER,DAY,FIBRECO,,7.6923076923076925,8.0,1.086985952778812,26,58.494,55.3,12.051900956557295,0.7857142857142857,1.0,0.3933978962347216,89.47096153846154,82.95,19.78757953966229,463.69403846153847,442.4,169.47185971729485,0.5538461538461539,0.75
LABOUR,DAY,SQUAMISH,SLINGMAN (LAB),8.0,8.0,0.0,26,59.615,55.3,9.80557525084582,0.25,0.25,0.28867513459481287,89.39365384615385,82.95,14.720765031593455,615.0803846153847,601.91,99.83640972033275,0.6115384615384615,0.75
LABOUR,NIGHT,SQUAMISH,SLINGMAN (LAB),8.0,8.0,0.0,25,74.8204,69.67,8.455646772029526,,,,112.2006,104.505,12.631921973714057,724.0444,716.87,89.84048776767264,0.6,0.6
HEAD CHECKER,NIGHT,CENTENNIAL,RAIL PLANNER (HC),7.68,8.0,1.6,25,78.8612,70.32,12.91549467371137,2.12,2.0,0.6000000000000001,117.9668,105.155,19.373242010567054,856.9394,772.87,156.71905344649915,0.76,1.0
LABOUR,DAY,VANTERM,HOLD (LAB),7.84,8.0,0.8,25,64.5896,55.3,15.002169976373418,0.3333333333333333,0.5,0.2886751345948129,96.8844,82.95,22.503254964560128,513.1776,442.4,142.4097791960463,0.622,0.85
LABOUR,GRAVEYARD,NEPTUNE,SPARE (LAB),6.56,6.5,0.29999999999999993,25,86.98280000000001,86.05,1.2625454447266478,1.125,1.0,0.75,130.4742,129.075,1.8938181670899712,596.5363000000001,575.12,70.07798896631166,0.63,1.0
HEAD CHECKER,NIGHT,VANTERM,RAIL (HC),8.0,8.0,0.0,25,72.12719999999999,70.32,7.729854203023493,1.025,1.0,0.19701723141310312,99.9452,105.155,32.129028362214754,667.5738,667.715,102.55801534507593,0.72,0.75
WHEAT MACHINE,DAY,CASCADIA,,7.52,7.5,0.9733961166965893,25,61.248000000000005,55.8,10.985108480726693,0.4583333333333333,0.5,0.14433756729740643,91.5702,83.45,16.47421985254537,487.8969,460.225,112.72379876476103,0.716,0.9
HEAD CHECKER,GRAVEYARD,CENTENNIAL,RAIL PLANNER (HC),6.78,6.5,0.4582575694955841,25,88.0608,89.13,1.23109341643922,2.22,2.0,2.000416623272929,131.7662,133.37,1.8466401246588426,890.4198,823.0,273.6514324467655,0.82,1.0
LABOUR,NIGHT,NEPTUNE,SPARE (LAB),7.916666666666667,8.0,0.28232985128663995,24,73.595,69.67,7.800133778116997,0.8333333333333334,1.0,0.5163977794943222,110.38312499999999,104.505,11.705024266128296,605.1179166666667,557.36,66.6826710698851,0.6833333333333332,1.0
WHEAT MACHINE,NIGHT,G3,,7.791666666666667,8.0,0.25180507759266735,24,76.87666666666667,70.17,11.214373799287452,0.45454545454545453,0.5,0.15075567228888181,115.02895833333332,105.005,16.813297789648697,622.7035416666666,570.28125,89.2695355794092,0.6666666666666666,0.9
LIFT TRUCK,DAY,VANTERM,,7.833333333333333,8.0,0.8164965809277259,24,55.635,55.8,0.6243396511515142,0.5,0.5,0.7071067811865476,83.20458333333333,83.45,0.8603726652959272,439.6954166666667,446.4,51.365285179369636,0.5166666666666667,0.75
MILLWRIGHT,GRAVEYARD,NEPTUNE,,6.5,6.5,0.0,24,85.34666666666668,82.73,7.23168851932795,0.2,0.0,0.4472135954999579,128.02,124.095,10.84753277899193,553.2284782608696,537.745,43.51741739691399,0.50625,0.65
HEAD CHECKER,DAY,CENTENNIAL,GOPHER (HC),8.041666666666666,8.0,0.20412414523193143,24,59.347500000000004,55.95,9.702012453721851,1.0,1.0,0.0,88.72958333333332,83.6,14.539143111873415,555.3908333333334,531.2,98.04081288208346,0.7416666666666667,0.85
LABOUR,DAY,CANADA PLACE,,7.833333333333333,8.0,0.3806934938134406,24,59.77375,53.17,8.708767602374856,1.9166666666666667,2.0,0.20412414523193154,88.55291666666666,79.755,14.932969281357648,508.2638541666667,531.7,88.89619569297847,0.5791666666666667,0.9
HD MECHANIC,DAY,NEPTUNE,,8.0,8.0,0.0,24,66.9575,57.8,12.419513135454993,1.125,1.0,0.23145502494313785,99.34249999999999,85.45,18.517879198223536,567.9225,586.24,86.34253824662306,0.5499999999999999,0.65
FIRST AID,DAY,VANTERM,SHIP (FA),8.0,8.0,0.0,24,60.571666666666665,55.8,11.413505221853425,0.0,0.0,,94.09500000000001,83.45,22.96636955277831,484.5733333333333,446.4,91.3080417748274,0.6,0.6
HATCH TENDER/SIGNALS,GRAVEYARD,VANTERM,,6.5,6.5,0.0,23,87.95782608695652,89.48,1.8878389678093448,,,,131.5671739130435,133.72,2.6835618402037342,571.7258695652174,581.62,12.270953290760673,0.44782608695652176,0.5
HD MECHANIC,GRAVEYARD,DELTAPORT,,6.391304347826087,6.5,0.21087058391832508,23,85.76565217391304,88.55,17.473318836049582,0.5555555555555556,0.5,0.39086797998528583,118.36999999999999,131.575,40.03825273183361,605.1754347826087,591.37,51.66181345172229,0.6,0.9
TRAINING,DAY,UNIVAR,,8.0,8.0,0.0,23,55.3,55.3,0.0,0.0,0.0,0.0,82.95,82.95,0.0,442.4,442.4,0.0,0.5,0.5
LABOUR,GRAVEYARD,LYNNTERM,,6.113636363636363,6.5,1.36217454113615,22,84.58363636363636,85.07,1.9342835401907377,,,,126.87545454545453,127.605,2.9014253102861143,517.8297727272728,552.955,116.89585576055941,0.5227272727272727,0.75
FIRST AID,DAY,CENTENNIAL,SHIP (FA),8.0,8.0,0.0,22,58.49090909090909,55.8,5.865179661999493,0.4,0.5,0.4183300132670378,87.48636363636363,83.45,8.797769492999237,476.3836363636364,446.4,58.392102800640124,0.6204545454545455,0.75
ELECTRICIAN,NIGHT,VANTERM,,8.0,8.0,0.0,22,72.17,72.17,0.0,0.0,0.0,,107.00499999999998,107.005,0.0,577.36,577.36,0.0,0.5,0.5
LIQUID BULK,NIGHT,UNIVAR,,8.0,8.0,0.0,22,91.04363636363637,89.48,22.01238386204555,0.46153846153846156,0.5,0.24677405839641228,119.25295454545454,105.505,22.511076250375424,761.2527272727274,749.27,192.097280439695,0.5750000000000001,0.65
FRONT END LOADER,DAY,FIBRECO,,8.045454545454545,8.0,0.2132007163556103,22,55.13590909090909,55.3,0.651150330758381,0.5,0.5,0.7071067811865476,79.0343181818182,82.95,17.66567038714559,447.27454545454543,442.4,19.494486089117295,0.5045454545454545,0.75
WELDER,DAY,VAN WHARVES,,7.818181818181818,8.0,0.8528028654224417,22,57.51181818181818,55.3,7.662262898600696,,,,86.26772727272727,82.95,11.493394347901045,457.580909090909,442.4,80.63284267704954,0.5113636363636364,0.75
WINCH DRIVER,DAY,CANADA PLACE,,7.818181818181818,8.0,0.39477101697586126,22,69.02681818181817,56.3,16.851351051208987,1.1363636363636365,1.0,0.35125008665710444,104.31545454545454,83.95,26.045896254272215,654.8759090909091,585.815,145.7423089095169,0.6954545454545454,0.9
LABOUR,DAY,VANTERM,SPARE (LAB),7.818181818181818,8.0,0.8528028654224417,22,64.14727272727272,55.3,13.165861403398813,1.0,1.0,,96.2209090909091,82.95,19.74879210509821,506.8940909090909,442.4,121.00381114262048,0.6181818181818182,0.85
LOCKERMAN,DAY,WESTERN LOCKER,,8.0,8.0,0.0,21,57.81142857142857,55.95,6.507222361126359,1.6333333333333333,1.0,2.1455380055672126,88.0197619047619,83.6,11.434607281864826,636.7762380952381,531.2,314.43449230831925,0.6428571428571429,0.65
TRACTOR TRAILER,GRAVEYARD,DELTAPORT,SHIP (TT),7.119047619047619,7.5,0.47182522995177734,21,86.69857142857143,86.7,2.3171691472878875,0.475,0.0,0.5495213227987849,129.83261904761906,129.73,3.4254432629397202,675.9266666666667,668.475,37.9210697809718,0.8309523809523809,1.0
HEAD CHECKER,NIGHT,VANTERM,OUTGATE (HC),7.976190476190476,8.0,0.1091089451179962,21,70.32,70.32,0.0,1.5,1.5,0.15811388300841894,105.155,105.155,0.0,718.6182142857143,720.2925,12.26559196856336,0.7619047619047619,1.0
LABOUR,DAY,SQUAMISH,HOLD (LAB),8.095238095238095,8.0,1.300183137283433,21,58.095238095238095,55.3,7.945020842670975,1.3333333333333333,0.0,2.3094010767585034,87.14285714285714,82.95,11.91753126400646,554.1899999999999,601.91,88.79652662125918,0.6428571428571429,1.0
DOCK CHECKER,DAY,SQUAMISH,,8.0,8.0,0.0,21,57.36571428571429,55.8,8.10232532760107,1.5,1.5,,85.89380952380952,83.45,12.184576613978207,546.9304761904762,584.87,121.30231166289416,0.5071428571428571,0.65
LABOUR,DAY,NEPTUNE,SHEDMEN (LAB),7.85,8.0,0.28562028528873973,20,59.2855,55.3,10.583770830852302,1.0625,1.0,0.7763237542601484,88.92825,82.95,15.87565624627845,505.66625000000005,442.4,104.92095351507801,0.715,1.0
LABOUR,GRAVEYARD,DELTAPORT,BLANK,6.5,6.5,0.0,20,86.155,86.05,1.5627960772114091,0.0,0.0,0.0,129.2325,129.075,2.3441941158171153,595.89725,575.12,39.08480847953049,0.6,0.6
LABOUR,DAY,PORT MOODY,UTILITY (LAB),8.0,8.0,0.0,20,58.532,55.3,8.496149963985237,,,,87.76050000000001,82.95,12.758013982962774,468.256,442.4,67.9691997118819,0.6,0.6
40 TON (TOP PICK),DAY,LYNNTERM,,8.1,8.0,0.30779350562554625,20,58.3635,56.3,8.18937969182295,1.0,1.0,,87.07025,83.95,12.267878840696135,476.73549999999994,450.4,67.48031888320439,0.5325,0.75
TRAINING,NIGHT,PORT MOODY,,8.0,8.0,0.0,20,70.83250000000001,69.67,6.832973364502455,,,,106.24875,104.505,10.249460046753684,566.6600000000001,557.36,54.66378691601964,0.45499999999999996,0.5
BUNNY BUS,NIGHT,VANTERM,,8.0,8.0,0.0,20,70.3305,69.67,3.5237606630596106,0.0,0.0,,105.45824999999999,104.505,5.290097570237397,562.644,557.36,28.190085304476884,0.5,0.5
HEAD CHECKER,DAY,VANTERM,GOPHER (HC),7.7894736842105265,8.0,0.9176629354822471,19,64.18,55.95,9.750581179259692,1.5526315789473684,1.5,0.4970674233862171,95.99631578947367,83.6,14.66419646263432,645.6905263157894,614.8,93.75405807357438,0.7631578947368421,1.0
(deleted option),NIGHT,VAN WHARVES,,8.0,8.0,0.0,19,72.84631578947368,69.67,7.498036195139743,0.9166666666666666,1.0,0.4687184332805461,102.55342105263158,104.505,26.89853011538774,645.5009210526316,661.865,86.35346886010988,0.5868421052631579,0.65
LABOUR,DAY,WATERFRONT TRAIN. CNTR,BLANK,12.189473684210526,8.0,19.9592333057171,19,86.86,55.3,93.03331648646409,,,,105.8328947368421,82.95,37.27076480581699,362.1631578947368,442.4,167.86274740767072,0.6736842105263158,0.85
HEAD CHECKER,NIGHT,CENTENNIAL,ROC,8.0,8.0,0.0,19,75.27,70.32,8.509905992430234,,,,112.58,105.155,12.76485898864535,602.16,562.56,68.07924793944187,0.6,0.6
TRAINER,DAY,LYNNTERM,SENIOR (TRNR),8.0,8.0,0.0,19,91.24842105263158,91.28,0.09459053029269196,,,,84.7,84.7,0.0,729.9873684210527,730.24,0.7567242423415357,0.6,0.6
WHEAT MACHINE,DAY,VITERRA PAC,,7.722222222222222,7.5,0.25565499628245686,18,65.6861111111111,55.8,17.002138667857224,0.4166666666666667,0.5,0.19462473604038072,98.18944444444445,83.45,25.532547676439833,534.9975,460.225,141.3362073552238,0.7222222222222222,0.9
TRAINER,NIGHT,NEPTUNE,BLANK (TRNR),8.0,8.0,0.0,18,102.60444957466667,95.226671428,13.641558103754065,1.0,1.0,0.0,114.55499999999999,106.255,15.34675209938572,859.3889299306667,868.068371424,129.03276498885407,0.6499999999999999,0.75
WHEAT MACHINE,DAY,ALLIANCE GRAIN,,7.75,7.75,0.25724787771376323,18,59.486666666666665,55.8,10.729776051607372,0.5,0.5,0.0,88.98,83.45,16.094664077411053,483.72749999999996,453.3125,91.27826265375693,0.675,0.9
LABOUR,GRAVEYARD,VAN WHARVES,,6.5,6.5,0.0,18,83.77,82.73,1.1964653826018927,0.3333333333333333,0.0,0.5773502691896258,118.76083333333334,124.095,29.69053108365379,551.5941666666666,537.745,33.04466087736414,0.5083333333333333,0.65
LABOUR,NIGHT,DELTAPORT,LASHING (LAB),7.777777777777778,8.0,0.9428090415820632,18,69.97944444444445,69.67,19.200872673863252,0.0,0.0,,104.96916666666667,104.505,28.801309010794874,578.5738888888889,637.115,154.86767825883183,0.6138888888888888,0.85
LABOUR,NIGHT,SQUAMISH,HOLD (LAB),7.111111111111111,8.0,2.587046667054218,18,71.76,69.67,6.082793475911232,5.333333333333333,8.0,4.618802153517007,107.64,104.505,9.124190213866846,720.2461111111111,716.87,77.38766546640277,0.6444444444444444,1.0
HD MECHANIC,GRAVEYARD,CENTENNIAL,,6.583333333333333,6.5,0.2572478777137633,18,83.51333333333334,88.55,20.333690964389472,0.3888888888888889,0.5,0.22047927592204922,125.27027777777776,131.575,29.769202575432285,572.445,591.37,142.06531672500674,0.5861111111111111,0.75
LINES,GRAVEYARD,VAN WHARVES,,4.029411764705882,4.0,1.5048939771136507,17,86.15235294117646,86.05,4.140720845172622,0.0,0.0,,124.87117647058824,129.075,19.046522938043356,347.5691176470588,344.2,133.8568286247859,0.7352941176470589,0.75
OB,DAY,WATERFRONT TRAIN. CNTR,,4.794117647058823,4.0,2.37867362941916,17,113.70411764705881,110.6,88.45645843145256,,,,141.315,165.9,39.26559658275933,418.60352941176467,442.4,93.71176133103411,0.6411764705882353,0.75
STORESPERSON,GRAVEYARD,NEPTUNE,,6.5,6.5,0.0,17,88.20235294117647,87.05,1.2603597175596608,0.5,0.5,,131.79911764705884,130.075,1.8853101827800514,577.2482352941178,565.825,19.986931507016667,0.5088235294117647,0.65
FIRST AID,DAY,DELTAPORT,DOCK (FA),7.764705882352941,8.0,0.9701425001453319,17,57.59176470588235,55.8,5.1534796925161634,0.5769230769230769,0.5,0.3443686158605972,86.18176470588236,83.45,7.711491615840379,560.3944117647059,567.88,73.51017038228353,0.7205882352941176,0.85
FIRST AID,DAY,DELTAPORT,,8.117647058823529,8.0,0.33210558207753577,17,58.46588235294118,53.17,10.025604133182899,0.5714285714285714,0.5,0.3450327796711771,87.75764705882352,79.755,15.091806771147288,570.8532352941176,544.9925,95.1759065320167,0.5823529411764706,0.75
LABOUR,DAY,DELTAPORT,LASHING (LAB),7.294117647058823,8.0,1.5718104959867516,17,65.79352941176471,55.3,19.24192685945734,,,,98.69029411764707,82.95,28.862890289186012,501.9488235294117,505.115,108.57149734635425,0.6441176470588235,0.85
LABOUR,NIGHT,CENTENNIAL,SPARE (LAB),8.0,8.0,0.0,17,74.21235294117648,69.67,8.735286579022297,,,,111.25235294117647,104.505,13.10211923669782,593.6988235294118,557.36,69.88229263217838,0.6,0.6
TRAINING,DAY,DELTAPORT,,8.0,8.0,0.0,17,58.942352941176466,55.3,6.768433653190899,,,,88.4135294117647,82.95,10.152650479786345,471.53882352941173,442.4,54.14746922552719,0.48235294117647054,0.5
HEAD CHECKER,NIGHT,CENTENNIAL,INGATE (HC),8.352941176470589,8.0,0.492592183071889,17,74.74588235294117,70.32,8.224433915795917,1.0,1.0,0.0,111.79382352941177,105.155,12.336650873693873,730.0538235294118,667.715,101.862518584018,0.8294117647058823,1.0
HATCH TENDER/SIGNALS,NIGHT,CENTENNIAL,,8.0,8.0,0.0,17,76.96941176470588,70.67,9.769342653543937,2.0,2.0,,115.21882352941176,105.505,14.693884307065026,627.5752941176471,565.36,80.4736104351643,0.5088235294117647,0.65
WELDER,DAY,LYNNTERM,,7.852941176470588,8.0,0.6063390625908324,17,57.8,57.8,0.0,0.0,0.0,0.0,82.95,82.95,0.0,453.9,462.4,35.04639781775011,0.5147058823529411,0.75
WHEAT MACHINE,NIGHT,RICHARDSON,,7.71875,7.5,0.2561737691489899,16,74.54125,70.17,8.160584844237576,0.2916666666666667,0.5,0.39648073054937955,111.5684375,105.005,12.314645849387357,600.35109375,578.7775,75.78222535643802,0.725,0.9
TRAINING,NIGHT,LYNNTERM,,8.0,8.0,0.0,15,71.46066666666667,69.67,7.012638047193964,0.0,0.0,0.0,107.191,104.505,10.518957070790949,571.6853333333333,557.36,56.101104377551714,0.44,0.5
TRACTOR TRAILER,GRAVEYARD,DELTAPORT,RAIL (TT),6.866666666666666,6.5,0.4805750523616273,15,87.482,86.7,1.794926182326166,0.75,1.0,0.4522670168666455,130.898,129.725,2.6923892734892627,680.0400000000001,693.275,77.88515769571065,0.7899999999999999,1.0
LABOUR,DAY,BC SUGAR,BLANK,6.4,8.0,3.3123146848433,15,59.32066666666666,55.3,9.364600873705701,,,,87.54400000000001,82.95,13.434550234377031,378.42133333333334,442.4,208.1608157811327,0.65,0.85
FIRST AID,GRAVEYARD,CENTENNIAL,SHIP (FA),6.5,6.5,0.0,15,88.83466666666666,86.55,6.25657695853693,0.0,0.0,0.0,133.002,129.575,9.384865437805402,577.4253333333334,562.575,40.667750230490036,0.6,0.6
LABOUR,DAY,CANADA PLACE,HOLD (LAB),7.6,8.0,0.50709255283711,15,69.604,55.3,16.42306426949612,1.1111111111111112,1.0,0.5464532103585,104.406,82.95,24.634596404244174,596.869,553.0,140.42033138046642,0.7899999999999999,1.0
KOMATSU,GRAVEYARD,VAN WHARVES,,6.333333333333333,6.5,0.6454972243679028,15,86.47066666666666,86.05,1.069736060014454,0.625,0.5,0.25,129.706,129.075,1.6046040900216707,568.8486666666666,559.325,71.14258304421043,0.5566666666666666,0.75
